arduino_time,omega1,omega2,omega3,omega4,omega1_f,omega2_f,omega3_f,omega4_f
53503867.0,-24.1,-25.11,-21.59,-23.6,-14.23,-14.99,-12.85,-13.74
53558821.0,-23.44,-23.44,-20.63,-22.97,-16.07,-16.68,-14.4,-15.58
53613815.0,-22.62,-24.16,-21.59,-21.59,-17.38,-18.17,-15.84,-16.79
53674012.0,-22.58,-22.58,-20.52,-21.55,-18.42,-19.05,-16.78,-17.74
53730434.0,-20.13,-22.47,-19.19,-19.66,-18.76,-19.74,-17.26,-18.12
53795630.0,-19.86,-21.85,-17.87,-18.37,-18.98,-20.16,-17.38,-18.17
53850351.0,-19.21,-20.49,-16.65,-18.36,-19.03,-20.23,-17.24,-18.21
53908715.0,-17.22,-20.87,-16.69,-16.69,-18.66,-20.35,-17.13,-17.91
53963607.0,-16.51,-17.97,-12.63,-13.11,-18.23,-19.88,-16.23,-16.95
54023792.0,-14.24,-15.26,-9.66,-11.7,-17.44,-18.95,-14.92,-15.9
54096991.0,-10.81,-15.51,-7.52,-9.87,-16.11,-18.26,-13.44,-14.69
54220130.0,-2.31,-8.08,-1.38,-2.08,-13.35,-16.23,-11.03,-12.17
54271789.0,0.0,0.0,0.0,0.0,-10.68,-12.98,-8.82,-9.74
54347242.0,0.57,0.0,0.57,0.57,-8.43,-10.39,-6.94,-7.67
54394397.0,0.37,1.12,3.74,0.37,-6.67,-8.08,-4.81,-6.07
54441669.0,0.0,0.0,2.4,0.0,-5.34,-6.47,-3.37,-4.85
54491977.0,0.6,0.6,2.98,0.0,-4.15,-5.05,-2.1,-3.88
54542821.0,6.16,4.48,6.72,3.92,-2.09,-3.15,-0.33,-2.32
54614254.0,9.32,8.22,9.32,7.13,0.19,-0.87,1.6,-0.43
54684582.0,11.62,13.22,10.42,10.82,2.48,1.95,3.36,1.82
54754955.0,15.57,16.76,11.18,13.17,5.1,4.91,4.92,4.09
54825149.0,19.36,19.76,18.55,17.75,7.95,7.88,7.65,6.82
54896272.0,20.36,21.96,20.36,19.96,10.43,10.7,10.19,9.45
54942849.0,21.01,21.81,20.22,20.22,12.55,12.92,12.2,11.6
54989598.0,21.79,24.21,21.79,22.39,14.4,15.18,14.12,13.76
55039582.0,24.2,24.8,22.38,23.59,16.36,17.1,15.77,15.73
55086167.0,23.15,24.28,23.15,23.15,17.72,18.54,17.25,17.21
55131830.0,21.79,24.21,21.18,22.39,18.53,19.67,18.03,18.25
55178288.0,22.27,23.51,19.18,22.27,19.28,20.44,18.26,19.05
55228087.0,21.0,22.8,19.2,20.4,19.62,20.91,18.45,19.32
55273543.0,19.43,22.86,18.29,21.15,19.59,21.3,18.42,19.69
55356992.0,18.54,21.63,16.06,19.15,19.38,21.37,17.95,19.58
55404872.0,17.43,20.11,14.08,17.09,18.99,21.11,17.17,19.08
55456707.0,15.41,18.97,13.63,16.0,18.27,20.69,16.46,18.47
55504187.0,15.29,17.47,12.01,16.38,17.67,20.04,15.57,18.05
55556269.0,12.86,15.2,8.18,12.86,16.71,19.07,14.1,17.01
55606757.0,8.87,13.85,4.43,8.87,15.14,18.03,12.16,15.38
55660745.0,4.4,11.55,1.1,4.95,12.99,16.73,9.95,13.3
55737548.0,0.52,8.77,0.0,1.55,10.5,15.14,7.96,10.95
55809315.0,0.0,1.85,-0.37,-0.37,8.4,12.48,6.29,8.68
55868341.0,0.0,-0.39,0.0,0.0,6.72,9.91,5.04,6.95
55940798.0,-0.47,-0.47,-0.47,0.0,5.28,7.83,3.93,5.56
56013028.0,-0.39,-3.9,-5.47,-3.12,4.15,5.48,2.05,3.82
56089623.0,0.0,-7.03,-5.86,-4.3,3.32,2.98,0.47,2.2
56137395.0,-0.74,-10.7,-6.64,-5.9,2.51,0.24,-0.95,0.58
56258606.0,-9.57,-16.25,-12.77,-12.19,0.09,-3.05,-3.31,-1.98
56362816.0,-17.2,-18.76,-16.02,-17.98,-3.37,-6.19,-5.86,-5.18
56436320.0,-18.93,-20.8,-16.27,-18.13,-6.48,-9.12,-7.94,-7.77
56509305.0,-23.6,-23.6,-18.96,-21.66,-9.9,-12.01,-10.14,-10.55
56590265.0,-23.7,-24.47,-18.26,-23.31,-12.66,-14.5,-11.77,-13.1
56662508.0,-24.05,-24.4,-19.17,-23.0,-14.94,-16.48,-13.25,-15.08
56743532.0,-23.63,-23.63,-20.15,-22.47,-16.68,-17.91,-14.63,-16.56
56816132.0,-21.56,-22.95,-19.13,-20.17,-17.66,-18.92,-15.53,-17.28
56888352.0,-19.83,-20.99,-18.27,-19.05,-18.09,-19.34,-16.08,-17.63
56960718.0,-19.14,-21.87,-17.57,-17.97,-18.3,-19.84,-16.38,-17.7
57036615.0,-16.47,-18.04,-13.33,-14.51,-17.93,-19.48,-15.77,-17.06
57109635.0,-14.77,-16.98,-10.71,-12.92,-17.3,-18.98,-14.75,-16.23
57170085.0,-11.57,-14.27,-8.1,-10.41,-16.15,-18.04,-13.42,-15.07
57226372.0,-5.51,-10.56,-2.75,-5.05,-14.02,-16.54,-11.29,-13.07
57280639.0,-1.01,-7.61,0.0,-0.51,-11.42,-14.76,-9.03,-10.55
57365447.0,0.52,-5.73,0.52,0.52,-9.03,-12.95,-7.12,-8.34
57420501.0,0.0,0.66,2.97,0.0,-7.23,-10.23,-5.1,-6.67
57491224.0,0.0,4.17,0.0,0.0,-5.78,-7.35,-4.08,-5.34
57566482.0,0.4,6.32,0.4,0.4,-4.55,-4.62,-3.19,-4.19
57637305.0,6.77,12.04,4.52,5.27,-2.28,-1.28,-1.65,-2.3
57711800.0,10.37,14.36,8.38,7.58,0.25,1.84,0.36,-0.32
57765253.0,13.28,16.69,11.38,10.62,2.85,4.81,2.56,1.87
57819213.0,19.63,20.16,17.51,17.51,6.21,7.88,5.55,4.99
57872713.0,19.81,20.33,19.81,18.77,8.93,10.37,8.4,7.75
57926459.0,20.5,22.08,19.98,18.93,11.24,12.71,10.72,9.98
57979629.0,23.69,24.22,22.64,23.16,13.73,15.01,13.1,12.62
58032976.0,23.31,24.9,22.78,23.84,15.65,16.99,15.04,14.86
58089928.0,24.29,24.82,23.23,23.76,17.38,18.56,16.68,16.64
58136039.0,23.27,23.76,22.28,23.76,18.55,19.6,17.8,18.07
